Date,ADANIPORTS.NS,ASIANPAINT.NS,AXISBANK.NS,BAJAJFINSV.NS,BAJFINANCE.NS,BHARTIARTL.NS,HCLTECH.NS,HDFCBANK.NS,HINDUNILVR.NS,ICICIBANK.NS,INDUSINDBK.NS,INFY.NS,ITC.NS,JSWSTEEL.NS,KOTAKBANK.NS,LT.NS,M&M.NS,MARUTI.NS,NESTLEIND.NS,NTPC.NS,POWERGRID.NS,RELIANCE.NS,SBIN.NS,SUNPHARMA.NS,TATAMOTORS.NS,TATASTEEL.NS,TCS.NS,TECHM.NS,TITAN.NS,ULTRACEMCO.NS
2015-08-03,314.8159484863281,819.6159057617188,562.6448974609375,189.66607666015625,553.408203125,358.5860900878906,365.231689453125,510.4538879394531,787.5716552734375,263.3470764160156,917.0393676757812,421.4815368652344,167.8729705810547,73.55355072021484,686.5260009765625,1013.812744140625,609.2720336914062,4025.86083984375,556.6784057617188,73.70414733886719,51.55446243286133,214.40493774414062,258.7669677734375,768.4166259765625,385.6471252441406,8.742998123168945,1048.5128173828125,412.57550048828125,302.3240966796875,3046.678955078125
2015-08-04,322.8600769042969,845.955810546875,565.9620361328125,201.77252197265625,548.0078735351562,353.74957275390625,362.9170837402344,506.2831726074219,786.1863403320312,264.3149108886719,896.7464599609375,413.00469970703125,167.0375213623047,77.58375549316406,687.1725463867188,1011.1632690429688,621.2944946289062,4036.546142578125,558.8255004882812,73.75873565673828,51.70112991333008,211.31436157226562,265.7184143066406,767.6304931640625,378.24609375,9.037428855895996,1048.22021484375,427.1134338378906,301.0852355957031,3028.91064453125
2015-08-05,323.5264892578125,862.3946533203125,566.2547607421875,198.22821044921875,541.6919555664062,357.430419921875,364.6676330566406,508.9627685546875,786.6192626953125,262.04248046875,897.0759887695312,424.372314453125,167.9995574951172,78.15699005126953,688.2169799804688,1013.9268188476562,631.5635375976562,4066.41943359375,601.7405395507812,74.63194274902344,51.609458923339844,211.26087951660156,262.7721252441406,778.54248046875,373.92474365234375,9.248995780944824,1064.2010498046875,433.8503723144531,305.4212646484375,3097.625244140625
2015-08-06,330.0951232910156,855.6695556640625,570.498779296875,191.74188232421875,531.7971801757812,355.2475280761719,368.01324462890625,510.710205078125,785.8833618164062,261.7900085449219,896.0873413085938,424.60675048828125,165.1894073486328,79.5724105834961,703.0376586914062,1043.0693359375,636.2996826171875,4048.64111328125,570.7445678710938,74.16803741455078,51.71947479248047,209.3787384033203,266.1326904296875,781.7792358398438,380.58062744140625,9.203156471252441,1075.126953125,420.6915283203125,312.3301086425781,3106.533935546875
2015-08-07,323.2408447265625,839.370849609375,566.1571655273438,200.11984252929688,533.959228515625,352.3371276855469,367.367919921875,509.17254638671875,783.3727416992188,261.03253173828125,895.47265625,427.98577880859375,164.27806091308594,81.34941101074219,701.2472534179688,1044.6077880859375,633.134765625,4049.414794921875,576.244140625,73.04923248291016,51.18778610229492,210.53372192382812,258.9971618652344,787.8363037109375,390.81292724609375,9.240180015563965,1066.2484130859375,421.6764831542969,318.28607177734375,3084.190673828125
2015-08-10,322.2889099121094,842.639892578125,561.8643798828125,199.45277404785156,529.678955078125,351.1387023925781,366.2337646484375,510.1045227050781,784.4981689453125,260.5696716308594,893.061279296875,424.2356262207031,162.50588989257812,80.78941345214844,703.5349731445312,1037.371826171875,619.1996459960938,4089.609130859375,562.1474609375,71.68486022949219,50.619441986083984,207.22921752929688,260.33221435546875,777.432861328125,383.16357421875,9.20844554901123,1074.6253662109375,418.3670349121094,313.8548889160156,3057.320556640625
2015-08-11,315.8631591796875,825.1267700195312,557.3276977539062,199.70169067382812,531.00341796875,346.5589599609375,367.7785339355469,510.1278076171875,768.9580688476562,254.3836212158203,899.0186767578125,433.2789306640625,162.0755157470703,79.04328918457031,700.9488525390625,1026.2049560546875,610.0234375,4096.11083984375,555.895263671875,71.38469696044922,50.58277130126953,206.60899353027344,247.4882354736328,778.4037475585938,366.7223815917969,8.702447891235352,1088.0364990234375,426.0102844238281,312.94952392578125,3038.8779296875
2015-08-12,315.8631591796875,813.8717041015625,544.2542724609375,197.81002807617188,517.3297729492188,341.2944641113281,379.66748046875,498.8273010253906,750.041259765625,245.46229553222656,864.7393188476562,447.0490417480469,160.37933349609375,79.04328918457031,682.49755859375,1004.1840209960938,591.7393188476562,4096.11083984375,548.58740234375,69.88387298583984,49.86776351928711,201.66831970214844,236.02536010742188,800.9676513671875,352.8641357421875,8.781785011291504,1116.2381591796875,439.32672119140625,314.569580078125,2950.66064453125
2015-08-13,318.6239318847656,816.6736450195312,553.7178955078125,192.6827392578125,521.6246337890625,331.240234375,377.6144104003906,502.13592529296875,750.2144165039062,245.67271423339844,874.9995727539062,452.36175537109375,160.17677307128906,75.60393524169922,687.0731201171875,1002.8449096679688,610.0462646484375,4085.69775390625,555.886474609375,69.77471160888672,50.52778244018555,199.6257781982422,238.74143981933594,812.8967895507812,347.1022644042969,8.237000465393066,1101.15576171875,434.4020080566406,312.71124267578125,2956.4873046875
2015-08-14,346.278564453125,836.1951904296875,556.108154296875,196.36643981933594,527.0541381835938,340.1065368652344,380.8017578125,513.4364013671875,753.677490234375,254.6781768798828,906.8675537109375,448.943603515625,161.0881805419922,79.4224853515625,713.879638671875,1025.2646484375,627.6016235351562,4158.130859375,551.6231079101562,70.757080078125,50.729454040527344,206.81216430664062,247.21200561523438,830.143310546875,352.9137878417969,8.378045082092285,1129.399169921875,437.3568420410156,319.2866516113281,2998.0693359375
2015-08-17,341.0902404785156,840.6783447265625,547.7177734375,193.42442321777344,525.905029296875,335.8885498046875,378.7485656738281,508.6365051269531,755.4957885742188,254.93072509765625,900.0115966796875,446.1700744628906,160.45526123046875,85.26056671142578,715.9683837890625,1014.3540649414062,615.2604370117188,4137.48779296875,539.884521484375,69.88387298583984,50.63778305053711,203.33660888671875,257.5700988769531,838.0036010742188,353.7582092285156,8.700685501098633,1121.6903076171875,434.8747253417969,320.7637023925781,2976.72265625
2015-08-18,345.9929504394531,841.8926391601562,547.6689453125,191.2142333984375,525.6712646484375,331.88580322265625,379.1983337402344,506.23663330078125,755.668701171875,253.41575622558594,915.5674438476562,454.8422546386719,159.4172821044922,87.05079650878906,701.3467407226562,1025.635009765625,621.5903930664062,4214.056640625,542.4628295898438,69.447265625,50.38111114501953,201.92495727539062,262.21966552734375,822.79150390625,346.3075256347656,8.898148536682129,1145.1502685546875,443.1877746582031,320.33489990234375,3021.78271484375
2015-08-19,347.9444885253906,840.398193359375,540.4981689453125,187.5653533935547,525.0333251953125,329.3033142089844,386.4529724121094,504.1396789550781,758.5689697265625,256.27728271484375,905.40185546875,459.2175598144531,160.45526123046875,85.96607208251953,708.6077880859375,1033.9248046875,621.9092407226562,4248.47607421875,536.6550903320312,68.76506042480469,50.03276824951172,204.1707305908203,255.95884704589844,857.931884765625,348.9400939941406,8.808232307434082,1142.10009765625,441.4936828613281,324.4325866699219,3053.511962890625
2015-08-20,350.8480224609375,824.9400024414062,520.4002075195312,187.10740661621094,516.9306030273438,327.10833740234375,375.93267822265625,500.8077697753906,754.9761352539062,251.01712036132812,881.4298706054688,443.2013244628906,166.75904846191406,84.79756927490234,693.7374877929688,1015.2086181640625,607.8374633789062,4214.19287109375,541.24853515625,68.73779296875,49.9044303894043,195.97909545898438,249.09947204589844,866.1620483398438,339.9496154785156,8.517326354980469,1122.5682373046875,440.39056396484375,325.1473693847656,2941.225830078125
2015-08-21,347.5160827636719,828.2555541992188,512.4974975585938,186.9729766845703,520.4900512695312,318.11279296875,377.3602294921875,494.5634460449219,765.4517211914062,249.54425048828125,856.0394897460938,449.1976013183594,167.46791076660156,83.52764892578125,684.3377685546875,991.3646240234375,602.14501953125,4153.4462890625,535.9556274414062,67.34610748291016,48.914405822753906,194.19317626953125,246.2913360595703,867.3179321289062,330.21405029296875,8.365704536437988,1118.0972900390625,443.6605224609375,328.1014709472656,2871.53564453125
2015-08-24,318.5286560058594,782.2545166015625,470.3016357421875,170.71490478515625,474.3706970214844,299.8205871582031,362.88995361328125,474.8750305175781,736.8819580078125,227.19886779785156,818.5447998046875,426.5990295410156,162.12612915039062,76.44172668457031,644.1527099609375,929.5753173828125,566.1690673828125,3857.3984375,531.1378173828125,62.92549133300781,48.07105255126953,177.4249267578125,225.94351196289062,824.0400390625,306.2228698730469,7.2673187255859375,1077.3619384765625,412.61492919921875,316.9519958496094,2745.243896484375
2015-08-25,328.23870849609375,795.9382934570312,490.6923522949219,170.07272338867188,478.7289123535156,299.86358642578125,357.47332763671875,474.5954284667969,749.6951293945312,238.60301208496094,830.318115234375,424.0989990234375,161.9742431640625,78.32894897460938,636.046142578125,925.6439819335938,569.6754760742188,3818.4775390625,542.3485717773438,65.02664947509766,47.15436935424805,181.40310668945312,233.26321411132812,823.5774536132812,326.68743896484375,7.526488304138184,1072.556884765625,416.0425720214844,311.6153869628906,2793.587158203125
2015-08-26,331.14227294921875,795.7046508789062,483.52142333984375,170.64520263671875,483.7640686035156,291.9871826171875,355.8895568847656,472.2887268066406,740.215087890625,234.01611328125,807.1027221679688,415.8758850097656,160.83502197265625,78.60674285888672,623.9111328125,907.1557006835938,553.53173828125,3848.712890625,533.6192016601562,65.43594360351562,48.01605224609375,182.5260009765625,226.2197265625,807.2095947265625,332.89630126953125,7.604063987731934,1076.5679931640625,399.7317810058594,309.4712829589844,2806.0478515625
2015-08-27,339.4242858886719,798.60009765625,496.8387756347656,173.6967010498047,496.68780517578125,298.95977783203125,357.1017761230469,476.2962646484375,742.6394653320312,237.7193145751953,811.8307495117188,422.9855651855469,164.9109649658203,82.200439453125,646.9379272460938,923.0232543945312,560.2260131835938,3845.694091796875,532.9857788085938,65.02664947509766,49.44608688354492,185.8946075439453,229.67239379882812,834.11962890625,331.85321044921875,7.983120441436768,1075.690185546875,409.3843078613281,330.7220458984375,2802.1357421875
2015-08-28,345.2313537597656,801.6358032226562,495.76556396484375,180.70570373535156,492.06658935546875,312.0440979003906,372.3934020996094,479.02239990234375,739.7823486328125,238.7713165283203,801.5706176757812,434.02117919921875,165.5691680908203,81.65364074707031,644.0036010742188,920.9720458984375,561.933837890625,3847.614990234375,537.1788330078125,66.3637466430664,49.55609130859375,186.58973693847656,229.21205139160156,819.7398681640625,337.8137512207031,8.073036193847656,1074.10302734375,406.82342529296875,325.528564453125,2846.277587890625
2015-08-31,338.377197265625,792.6223754882812,495.37530517578125,180.1830291748047,489.0182800292969,304.9854736328125,379.765380859375,478.7893981933594,745.322998046875,233.88986206054688,811.4053955078125,427.5169372558594,164.6324462890625,81.13775634765625,648.23095703125,913.2517700195312,555.9908447265625,3812.257080078125,524.9253540039062,66.28187561035156,47.90605926513672,183.0606689453125,227.73892211914062,831.2991333007812,337.9130859375,7.947861194610596,1071.2620849609375,405.7991027832031,321.90728759765625,2791.26904296875
2015-09-01,325.8111572265625,765.0682373046875,468.39923095703125,176.47940063476562,480.62811279296875,297.32421875,372.3151550292969,466.0444030761719,739.1329956054688,228.04049682617188,786.298583984375,425.4075622558594,159.72108459472656,79.55036163330078,610.4828491210938,896.7037963867188,536.0901489257812,3715.51416015625,528.2869262695312,65.62700653076172,47.33770751953125,179.6278839111328,220.1430206298828,834.073486328125,327.73052978515625,7.626983642578125,1060.12744140625,403.6716003417969,319.1913757324219,2737.468505859375
2015-09-02,318.4810485839844,752.8323364257812,455.2282409667969,177.73883056640625,489.0913391113281,295.4734802246094,371.1028747558594,463.73773193359375,719.0908813476562,222.90655517578125,779.9628295898438,429.48968505859375,162.0755157470703,78.5802993774414,605.4598388671875,879.2923583984375,516.6675415039062,3686.742919921875,521.810546875,63.58039855957031,45.907676696777344,181.70254516601562,212.27088928222656,823.1614990234375,322.3163757324219,7.739819526672363,1082.8558349609375,422.3461608886719,307.8988952636719,2787.695556640625
2015-09-03,323.0981140136719,772.0735473632812,475.0334777832031,184.20523071289062,506.6459655761719,298.4863586425781,375.8348388671875,470.79754638671875,721.81787109375,224.5897979736328,803.2255859375,429.4507141113281,162.02487182617188,82.0152359008789,623.7618408203125,902.9777221679688,519.4454956054688,3790.3466796875,531.0894775390625,65.15951538085938,46.64102554321289,182.6222381591797,213.83612060546875,818.3527221679688,331.35650634765625,8.101245880126953,1088.621826171875,425.8132019042969,311.8060607910156,2901.47900390625
2015-09-04,323.05047607421875,759.2305908203125,456.5940856933594,182.06967163085938,494.3163757324219,301.2839660644531,367.7394104003906,464.15704345703125,718.5713500976562,216.9309539794922,795.0930786132812,419.5284423828125,160.55653381347656,79.67383575439453,603.0725708007812,882.86083984375,505.7608642578125,3717.206298828125,527.5828857421875,63.44187545776367,45.32099533081055,178.78305053710938,207.29901123046875,793.1535034179688,320.7765197753906,7.718663692474365,1064.3267822265625,417.0668640136719,317.2854919433594,2815.70654296875
2015-09-07,307.1526184082031,736.019775390625,438.88641357421875,174.27914428710938,490.7567138671875,298.78759765625,360.1327209472656,458.7514953613281,709.7839965820312,209.6508331298828,775.6129150390625,413.59063720703125,158.7084503173828,78.55824279785156,597.4526977539062,868.8453369140625,505.8974914550781,3722.969970703125,528.0888671875,62.38913345336914,45.32471466064453,178.20559692382812,203.5701446533203,773.5488891601562,320.72686767578125,7.611114978790283,1061.1097412109375,423.922119140625,316.7613220214844,2757.0283203125
2015-09-08,302.2975769042969,739.2889404296875,462.35028076171875,174.2293701171875,488.0832824707031,299.3471374511719,366.19464111328125,467.88507080078125,693.5513305664062,219.49794006347656,794.6675415039062,413.6101989746094,158.42994689941406,83.13080596923828,617.0975952148438,900.5026245117188,521.8363037109375,3786.73291015625,519.3641357421875,63.4141960144043,46.714473724365234,181.49935913085938,210.24534606933594,781.039306640625,328.72393798828125,8.065983772277832,1061.339111328125,423.2917785644531,306.8506164550781,2785.570068359375
2015-09-09,308.4853515625,766.9829711914062,474.3992614746094,180.31744384765625,491.8182678222656,305.1575927734375,368.87359619140625,473.59356689453125,695.2394409179688,222.654052734375,811.310791015625,425.2904052734375,159.18943786621094,86.56134796142578,631.3214111328125,916.6189575195312,533.0845336914062,3938.45703125,526.7909545898438,66.98795318603516,46.695945739746094,186.94261169433594,213.28367614746094,775.906982421875,342.6318664550781,8.44504165649414,1065.2874755859375,420.29754638671875,314.9983825683594,2883.223388671875
2015-09-10,310.53216552734375,754.6537475585938,470.8382568359375,179.73001098632812,492.2808837890625,301.67132568359375,358.1968994140625,471.123779296875,684.0713500976562,225.052734375,819.7742309570312,422.0675048828125,158.6577911376953,86.04103088378906,631.9181518554688,929.7711181640625,532.8567504882812,3935.072265625,528.4188232421875,66.0737533569336,45.713829040527344,185.4347686767578,209.41668701171875,776.5081176757812,351.7713928222656,8.46972370147705,1063.4700927734375,420.6126708984375,310.61480712890625,2863.32568359375
2015-09-11,307.438232421875,762.3129272460938,469.5212097167969,178.23663330078125,490.5423889160156,300.1649169921875,359.8786315917969,470.8907470703125,688.4866333007812,225.17893981933594,821.4763793945312,426.0911865234375,158.86033630371094,84.97836303710938,627.8898315429688,922.6337890625,531.2174072265625,3949.983642578125,528.0799560546875,66.29537963867188,46.0659065246582,184.14077758789062,211.85658264160156,782.3802490234375,342.3338317871094,8.214080810546875,1066.2275390625,413.718017578125,311.0912780761719,2841.88232421875
2015-09-14,314.10198974609375,784.8231201171875,484.1068115234375,187.326416015625,501.4501647949219,304.8563537597656,363.1441345214844,475.1779479980469,688.0538940429688,229.26087951660156,828.615966796875,429.6069641113281,158.80970764160156,87.59314727783203,642.3126220703125,924.360595703125,534.0637817382812,3951.58447265625,532.9419555664062,69.75838470458984,47.270362854003906,184.7610321044922,216.59825134277344,792.552490234375,344.51934814453125,8.526143074035645,1066.0810546875,414.30902099609375,313.52130126953125,2848.450439453125
2015-09-15,316.05352783203125,776.2767944335938,470.1552734375,185.40988159179688,509.8404541015625,302.144775390625,363.2418518066406,472.12567138671875,696.5814819335938,225.978515625,830.8855590820312,429.39202880859375,160.53121948242188,83.62025451660156,636.59326171875,896.8478393554688,524.5687255859375,3956.615966796875,529.9059448242188,70.28472900390625,47.566864013671875,185.4347686767578,214.43458557128906,801.4762573242188,332.1512451171875,8.060694694519043,1060.0653076171875,426.2072448730469,310.6624755859375,2820.439453125
2015-09-16,318.14788818359375,769.5982666015625,482.2043151855469,183.43365478515625,506.4414978027344,309.461669921875,367.19189453125,476.8788146972656,698.5293579101562,229.63963317871094,850.2238159179688,430.3492126464844,163.11351013183594,83.81867980957031,637.5879516601562,891.4083251953125,531.877685546875,3984.6103515625,536.4484252929688,70.83882141113281,48.586002349853516,186.62179565429688,218.02536010742188,820.4334106445312,335.826904296875,8.127692222595215,1065.53857421875,428.7681579589844,312.3301086425781,2833.86572265625
2015-09-18,323.38372802734375,785.5704345703125,504.83892822265625,182.6421661376953,483.6033630371094,307.2235412597656,371.74810791015625,489.18115234375,690.7374877929688,233.84780883789062,868.7111206054688,431.44281005859375,161.01223754882812,83.27632141113281,653.900634765625,886.7462158203125,546.1316528320312,4026.005615234375,548.7984619140625,70.25703430175781,49.4754524230957,191.50900268554688,222.81307983398438,837.0789794921875,328.07818603515625,8.043063163757324,1065.9139404296875,442.439208984375,306.7553405761719,2837.777587890625
2015-09-21,316.91033935546875,774.9691162109375,515.1317138671875,177.8085174560547,480.7108459472656,303.26385498046875,369.1865539550781,490.67242431640625,684.5475463867188,235.0681610107422,863.8410034179688,431.5210266113281,159.11349487304688,81.67572021484375,661.9077758789062,892.3005981445312,539.7789306640625,4107.791015625,543.527587890625,70.22931671142578,50.60578536987305,187.80885314941406,225.80540466308594,832.2239990234375,329.5186767578125,7.984882831573486,1065.8306884765625,447.1668701171875,303.7059326171875,2807.109619140625
2015-09-22,303.7731628417969,751.6181640625,497.2778625488281,177.68905639648438,469.55963134765625,295.9469299316406,365.66668701171875,480.2806091308594,680.3919067382812,227.70387268066406,839.7744750976562,432.6148376464844,158.05023193359375,80.40580749511719,639.2788696289062,854.7149047851562,540.7352294921875,4092.056396484375,541.0328979492188,66.98795318603516,48.54893112182617,181.3496551513672,219.0841827392578,832.8250122070312,313.7232360839844,7.7609758377075195,1055.6986083984375,439.5237121582031,303.8488464355469,2712.74072265625
2015-09-23,295.91943359375,741.717529296875,499.2290344238281,175.58836364746094,471.84832763671875,290.8681335449219,362.5771179199219,488.92486572265625,679.6127319335938,230.0604248046875,856.3232421875,436.05242919921875,160.0502166748047,77.10753631591797,655.1441040039062,860.6721801757812,550.2301635742188,4114.56103515625,547.3112182617188,67.20962524414062,47.36302185058594,181.87364196777344,220.8335418701172,829.2647705078125,308.2593688964844,7.792709827423096,1058.1429443359375,438.1841735839844,304.84942626953125,2688.11083984375
2015-09-24,287.3516845703125,753.1592407226562,501.4241943359375,173.72161865234375,474.10772705078125,286.60711669921875,373.4689636230469,489.9500427246094,676.7557983398438,225.81019592285156,876.5125732421875,445.54510498046875,163.31602478027344,77.63227081298828,650.96630859375,841.76416015625,556.036376953125,4177.68359375,546.6295776367188,67.62516784667969,46.47357177734375,179.09320068359375,220.09698486328125,824.77978515625,301.40478515625,7.5864338874816895,1078.0927734375,447.0487060546875,309.56658935546875,2715.252685546875
2015-09-28,292.4447326660156,742.0442504882812,494.3509521484375,172.3177947998047,469.6910400390625,282.00177001953125,371.728515625,487.6200866699219,684.5042724609375,225.641845703125,870.8387451171875,431.87261962890625,161.6451416015625,76.27857208251953,637.6873168945312,823.1151733398438,556.3095703125,4149.873046875,547.2673950195312,67.01567840576172,46.99241638183594,178.43016052246094,220.4652557373047,796.2052001953125,283.12579345703125,7.378392696380615,1083.64990234375,451.8158874511719,310.75775146484375,2625.1337890625
2015-09-29,283.1154479980469,751.7114868164062,492.2045593261719,171.6358184814453,497.75909423828125,277.7407531738281,372.98004150390625,496.1945495605469,679.0499877929688,226.3993377685547,890.1770629882812,438.2400817871094,162.22743225097656,74.09149932861328,648.0321044921875,832.4397583007812,569.106201171875,4283.482421875,543.7739868164062,67.23729705810547,47.566864013671875,179.82041931152344,222.72100830078125,784.41455078125,286.8511047363281,7.101592540740967,1081.372802734375,449.4520263671875,306.08831787109375,2618.034423828125
2015-09-30,284.6385803222656,786.0840454101562,483.5702209472656,172.18838500976562,499.73614501953125,290.8251037597656,384.1064147949219,498.0584716796875,705.3687133789062,227.53553771972656,891.2172241210938,453.9046630859375,166.48057556152344,78.42154693603516,644.6500854492188,843.9513549804688,575.5272827148438,4286.50146484375,560.3215942382812,68.5671157836914,49.04927062988281,184.4295196533203,218.3476104736328,803.0482788085938,296.6363220214844,7.496516704559326,1081.289306640625,439.16912841796875,302.8958435058594,2582.24755859375
2015-10-01,290.39794921875,784.2626953125,484.15557861328125,175.48379516601562,497.427978515625,292.202392578125,335.1813659667969,497.5225830078125,706.79736328125,224.80023193359375,905.5435180664062,458.24090576171875,166.4552764892578,77.28832244873047,637.4385986328125,857.6791381835938,569.2656860351562,4190.21728515625,565.14794921875,68.4285659790039,48.382179260253906,184.94284057617188,216.5061798095703,823.947509765625,295.7919616699219,7.484175205230713,1104.9158935546875,443.62109375,311.8536682128906,2678.886474609375
2015-10-05,302.5832214355469,798.9737548828125,500.7412414550781,179.14759826660156,507.1670227050781,298.055908203125,336.2960205078125,511.82867431640625,701.0833740234375,236.4568634033203,907.529541015625,461.6394348144531,166.83502197265625,80.09272003173828,649.5737915039062,892.5307006835938,578.66943359375,4038.081298828125,570.0845336914062,70.75570678710938,49.10484313964844,189.92625427246094,220.97164916992188,830.3743896484375,313.0774841308594,7.9337568283081055,1132.92919921875,449.05804443359375,315.2842712402344,2720.420166015625
2015-10-06,300.6316833496094,797.3858032226562,494.0582275390625,177.41029357910156,503.0619812011719,300.2939758300781,333.8321228027344,506.0502014160156,717.96533203125,237.97178649902344,900.4373168945312,451.0335693359375,173.594482421875,79.40044403076172,652.2593383789062,894.9482421875,575.732177734375,3983.146484375,571.549560546875,69.67525482177734,49.01218795776367,192.0757598876953,221.06373596191406,841.4714965820312,331.50555419921875,8.021907806396484,1128.0621337890625,445.00006103515625,332.1038818359375,2673.42919921875
2015-10-07,299.4416809082031,807.9872436523438,484.6921691894531,176.5441436767578,498.6502380371094,294.95703125,319.59661865234375,506.88909912109375,712.9873657226562,238.18218994140625,896.7965087890625,442.6738586425781,175.82232666015625,80.6968002319336,656.9841918945312,889.134765625,586.4794311523438,3992.751708984375,557.6726684570312,70.78340148925781,49.12337875366211,195.44439697265625,224.24020385742188,856.4984741210938,339.105224609375,8.349836349487305,1108.822265625,446.2214660644531,328.9114990234375,2659.61669921875
2015-10-08,305.34393310546875,816.48681640625,479.5213623046875,176.2802734375,490.99041748046875,294.0101318359375,324.07452392578125,504.7221984863281,711.558837890625,234.35275268554688,893.4395141601562,442.2637939453125,171.6957550048828,80.56011199951172,650.1207885742188,882.7747192382812,579.5574951171875,3982.91748046875,560.3036499023438,69.81375885009766,49.08631896972656,190.16152954101562,224.010009765625,846.742431640625,340.99273681640625,8.490880966186523,1100.403564453125,443.62109375,325.0044250488281,2721.5791015625
2015-10-09,303.2495422363281,797.4793090820312,478.4969787597656,178.65478515625,486.5981750488281,299.21807861328125,332.1113586425781,506.1434326171875,708.1824951171875,240.79127502441406,888.9476928710938,456.03375244140625,173.89828491210938,80.19413757324219,655.9893798828125,890.0845336914062,579.8764038085938,3912.109619140625,564.6245727539062,69.81375885009766,49.12337875366211,189.78726196289062,224.14810180664062,838.0036010742188,354.1059265136719,8.854070663452148,1098.6695556640625,442.2028503417969,327.0532531738281,2722.641845703125
2015-10-12,305.34393310546875,802.5697021484375,475.1798095703125,178.35609436035156,483.38909912109375,300.85357666015625,334.41876220703125,503.5339050292969,705.4552612304688,242.05369567871094,893.2504272460938,438.6502380371094,172.53118896484375,79.598876953125,658.52587890625,894.4590454101562,580.5822143554688,3871.400390625,550.5055541992188,70.5063705444336,49.401329040527344,190.72833251953125,225.16090393066406,824.8722534179688,359.96710205078125,8.845255851745605,1083.190185546875,443.42413330078125,326.5291442871094,2747.75537109375
2015-10-13,308.0093994140625,808.2673950195312,478.93597412109375,175.0457305908203,484.6795654296875,297.3672790527344,324.5633544921875,501.5766906738281,703.7671508789062,241.92747497558594,894.5269775390625,429.4701843261719,174.2020721435547,80.91728973388672,652.5578002929688,889.7393188476562,584.2481079101562,3909.822998046875,541.3409423828125,70.61717987060547,49.308685302734375,191.12400817871094,224.47036743164062,815.2548217773438,358.7253112792969,8.63897705078125,1085.67578125,442.0452880859375,327.29150390625,2807.882568359375
2015-10-14,308.9137878417969,805.371826171875,483.42388916015625,174.8316650390625,481.10040283203125,298.0989685058594,325.9908752441406,505.4911193847656,690.1748657226562,238.09803771972656,898.2623291015625,428.76702880859375,174.22740173339844,79.84139251708984,649.3748168945312,886.602294921875,586.5934448242188,3887.776123046875,546.5062866210938,69.73065948486328,49.2901496887207,193.12379455566406,224.88470458984375,817.1969604492188,349.983154296875,8.757102966308594,1037.691650390625,431.8411560058594,332.0562744140625,2807.496337890625
2015-10-15,313.1976318359375,812.6574096679688,486.5458984375,173.90081787109375,485.429443359375,302.35992431640625,326.557861328125,505.2115478515625,685.2833251953125,241.0016632080078,905.7327270507812,428.66937255859375,176.91090393066406,80.48957061767578,649.9717407226562,898.2003784179688,580.5593872070312,4004.55322265625,546.1410522460938,69.25969696044922,50.049869537353516,193.28419494628906,229.21205139160156,821.1734008789062,378.79248046875,9.000404357910156,1031.02783203125,429.6741638183594,336.3445739746094,2846.22900390625
2015-10-16,307.7713623046875,824.285888671875,492.69232177734375,176.25039672851562,486.7588195800781,300.9826965332031,328.9631652832031,512.6209106445312,679.6127319335938,243.61073303222656,912.0211791992188,431.6458740234375,176.63243103027344,79.10060119628906,655.79052734375,923.7852172851562,586.9349365234375,4068.225341796875,576.8072509765625,70.25703430175781,50.03135681152344,195.6582794189453,236.4396514892578,823.485107421875,384.2066345214844,8.921066284179688,1032.8037109375,430.0682373046875,337.2974853515625,2853.907958984375
2015-10-19,302.4404296875,821.2506103515625,494.3021545410156,178.0624237060547,488.4583435058594,313.0770263671875,335.4551696777344,511.5723571777344,693.056640625,241.71707153320312,909.751708984375,438.36749267578125,177.72103881835938,78.54501342773438,654.8455200195312,909.884765625,583.4739379882812,4079.1572265625,571.3516845703125,70.53407287597656,49.586639404296875,206.07427978515625,234.32203674316406,837.7723999023438,376.2095642089844,8.758866310119629,1039.8013916015625,426.7587890625,334.4386291503906,2800.05859375
2015-10-20,294.9674377441406,817.7012939453125,496.985107421875,181.6116943359375,517.2276000976562,311.484619140625,338.0168151855469,510.2210693359375,687.120361328125,240.87539672851562,904.692626953125,443.8868103027344,176.53118896484375,78.80077362060547,650.5684204101562,905.7118530273438,569.5388793945312,4124.7158203125,575.1793823242188,70.89422607421875,50.364898681640625,204.619873046875,234.64427185058594,834.6283569335938,380.63031005859375,8.490880966186523,1055.6778564453125,431.8804931640625,335.53448486328125,2819.56982421875
2015-10-21,299.1085510253906,799.7677001953125,499.27783203125,184.11563110351562,521.8243408203125,319.7913818359375,337.5279846191406,510.267578125,689.9573974609375,237.9296875,905.40185546875,448.7950439453125,176.48052978515625,79.91194152832031,653.104736328125,892.4156494140625,572.2713012695312,4093.565673828125,568.7381591796875,72.00236511230469,50.364898681640625,204.25628662109375,229.9946746826172,824.8397216796875,378.9414978027344,8.61782169342041,1057.0360107421875,425.0647277832031,331.43682861328125,2797.982666015625
2015-10-23,299.0608825683594,801.962646484375,512.839111328125,182.12942504882812,513.5460815429688,309.1173400878906,335.5216979980469,516.55859375,698.556396484375,240.91751098632812,907.6240234375,453.32867431640625,181.44256591796875,80.74090576171875,661.6589965820312,869.305908203125,567.71728515625,4007.7548828125,556.8895263671875,73.49839782714844,50.53166580200195,204.39529418945312,233.30921936035156,820.75732421875,380.4813232421875,8.674239158630371,1062.3323974609375,425.5768737792969,327.5297546386719,2802.087646484375
